id,name,urban_rural,population
050512001,Badbad,Rural,583 
050512002,Badian,Rural,2348 
050512003,Bagsa,Rural,764 
050512004,Bagumbayan,Rural,1018 
050512005,Balogo,Rural,3897 
050512008,Banao,Rural,562 
050512009,Bangiawon,Rural,785 
050512010,Bongoran,Rural,1741 
050512011,Bogtong,Rural,351 
050512012,Busac,Rural,1939 
050512013,Cadawag,Rural,427 
050512014,Cagmanaba,Rural,3039 
050512015,Calaguimit,Rural,865 
050512016,Calpi,Rural,1224 
050512017,Calzada,Rural,1029 
050512018,Camagong,Rural,1146 
050512019,Casinagan,Rural,530 
050512020,Centro Poblacion,Rural,277 
050512021,Coliat,Rural,717 
050512022,Del Rosario,Rural,624 
050512023,Gumabao,Rural,865 
050512024,Ilaor Norte,Urban,1525 
050512025,Ilaor Sur,Urban,2275 
050512026,Iraya Norte,Urban,1909 
050512027,Iraya Sur,Rural,711 
050512028,Manga,Rural,2146 
050512029,Maporong,Rural,1107 
050512030,Maramba,Rural,3114 
050512031,Moroponros,Rural,283 
050512032,Matambo,Rural,435 
050512033,Mayag,Rural,507 
050512034,Mayao,Rural,1514 
050512035,Nagas,Rural,1665 
050512036,San Pascual (Nale),Rural,743 
050512037,Obaliw-Rinas,Rural,1401 
050512038,Pistola,Rural,1101 
050512039,Ramay,Rural,724 
050512040,Rizal,Rural,892 
050512041,Saban,Rural,1875 
050512042,San Agustin,Rural,1240 
050512043,San Antonio,Rural,938 
050512044,San Isidro,Rural,1400 
050512045,San Jose,Rural,759 
050512046,San Juan,Rural,1390 
050512047,San Miguel,Rural,792 
050512049,San Ramon,Rural,1657 
050512050,San Vicente (Suca),Rural,1046 
050512051,Talisay,Rural,693 
050512052,Talongog,Rural,1144 
050512053,Tapel,Rural,1371 
050512054,Tobgon,Rural,1517 
050512055,Tobog,Rural,1277 
050512056,Tablon,Rural,903 
