id,name,urban_rural,population
050508001,Abella,Rural,991 
050508002,Allang,Rural,1342 
050508003,Amtic,Rural,1896 
050508004,Bacong,Rural,1711 
050508005,Bagumbayan,Rural,2323 
050508006,Balanac,Rural,633 
050508007,Baligang,Rural,1429 
050508008,Barayong,Rural,2205 
050508009,Basag,Rural,1912 
050508010,Batang,Rural,3475 
050508011,Bay,Rural,1328 
050508012,Binanowan,Rural,1102 
050508013,Binatagan (Pob.),Rural,3305 
050508014,Bobonsuran,Rural,655 
050508015,Bonga,Rural,3147 
050508016,Busac,Rural,1129 
050508017,Busay,Rural,1222 
050508018,Cabarian,Rural,2433 
050508019,Calzada (Pob.),Rural,1659 
050508020,Catburawan,Rural,1669 
050508021,Cavasi,Rural,803 
050508022,Culliat,Rural,782 
050508023,Dunao,Rural,802 
050508024,Francia,Rural,892 
050508025,Guilid,Urban,3808 
050508026,Herrera,Rural,2444 
050508027,Layon,Rural,2975 
050508028,Macalidong,Rural,1163 
050508029,Mahaba,Rural,3209 
050508030,Malama,Rural,1833 
050508031,Maonon,Rural,2960 
050508032,Nasisi,Rural,1803 
050508033,Nabonton,Rural,1924 
050508034,Oma-oma,Rural,1655 
050508035,Palapas,Rural,1574 
050508036,Pandan,Rural,3844 
050508037,Paulba,Rural,2409 
050508038,Paulog,Rural,2382 
050508039,Pinamaniquian,Rural,2075 
050508040,Pinit,Rural,2335 
050508042,Ranao-ranao,Rural,1627 
050508043,San Vicente,Rural,763 
050508044,Santa Cruz (Pob.),Urban,2505 
050508045,Tagpo,Rural,1069 
050508046,Tambo,Rural,1347 
050508047,Tandarura,Rural,496 
050508048,Tastas,Rural,1740 
050508049,Tinago,Urban,4586 
050508050,Tinampo,Rural,2637 
050508051,Tiongson,Rural,850 
050508052,Tomolin,Rural,1450 
050508053,Tuburan,Urban,4912 
050508054,Tula-tula Grande,Rural,1433 
050508055,Tula-tula Pequeño,Rural,1258 
050508056,Tupas,Rural,1003 
