id,name,urban_rural,population
050513001,Agol,Rural,1240 
050513002,Alabangpuro,Rural,831 
050513003,Basicao Coastal,Rural,2333 
050513004,Basicao Interior,Rural,499 
050513005,Banawan (Binawan),Rural,3149 
050513006,Binodegahan,Rural,2319 
050513007,Buenavista,Rural,1153 
050513008,Buyo,Rural,422 
050513009,Caratagan,Urban,4049 
050513010,Cuyaoyao,Rural,1616 
050513011,Flores,Rural,1318 
050513012,Lawinon,Rural,1260 
050513013,Macasitas,Rural,472 
050513014,Malapay,Rural,1035 
050513015,Malidong,Rural,2041 
050513016,Mamlad,Rural,483 
050513017,Marigondon,Urban,1489 
050513018,Matanglad,Rural,655 
050513019,Nablangbulod,Rural,689 
050513020,Oringon,Rural,655 
050513021,Palapas,Rural,1109 
050513022,Panganiran,Rural,586 
050513023,Barangay I (Pob.),Rural,4048 
050513024,Barangay II (Pob.),Urban,1710 
050513025,Barangay III (Pob.),Rural,1075 
050513026,Barangay IV (Pob.),Rural,1637 
050513027,Barangay V (Pob.),Rural,2177 
050513028,Rawis,Rural,772 
050513029,Salvacion,Rural,552 
050513030,Santo Cristo,Rural,398 
050513031,Sukip,Rural,839 
050513032,Tibabo,Rural,770 
050513033,La Medalla,Rural,1647 
