id,name,urban_rural,population
037105001,Amungan,Rural,8643
037105002,Zone 2 Pob. (Aypa),Rural,914
037105003,Zone 5 Pob. (Bano),Urban,1550
037105004,Bangantalinga,Rural,4471
037105005,Zone 6 Pob. (Baytan),Urban,683
037105007,Zone 3 Pob. (Botlay),Rural,465
037105008,Dirita-Baloguen,Rural,2903
037105009,Zone 1 Pob. (Libaba),Rural,2027
037105010,Lipay-Dingin-Panibuatan,Rural,2966
037105012,Palanginan (Palanguinan-Tambak),Urban,9010
037105015,Zone 4 Pob. (Sagapan),Rural,562
037105016,San Agustin,Rural,4888
037105017,Santa Barbara,Rural,3747
037105018,Santo Rosario,Rural,3932
