id,name,urban_rural,population
037112001,Alusiis,Rural,1394
037112002,Beddeng,Rural,3177
037112003,Candelaria (Pob.),Urban,780
037112004,Dallipawen,Rural,965
037112005,Grullo,Rural,1540
037112006,La Paz,Rural,4005
037112007,Libertad (Pob.),Urban,523
037112008,Namatacan,Rural,1688
037112009,Natividad (Pob.),Urban,2601
037112010,Paite,Rural,554
037112011,Patrocinio (Pob.),Urban,2284
037112012,San Jose (Pob.),Rural,585
037112013,San Juan (Pob.),Rural,1428
037112014,San Pascual (Pob.),Urban,1928
037112015,San Rafael (Pob.),Urban,1390
037112016,Siminublan,Rural,1477
037112017,Omaya,Rural,647
