id,name
037101000,BOTOLAN
037102000,CABANGAN
037103000,CANDELARIA
037104000,CASTILLEJOS
037105000,IBA (Capital)
037106000,MASINLOC
037108000,PALAUIG
037109000,SAN ANTONIO
037110000,SAN FELIPE
037111000,SAN MARCELINO
037112000,SAN NARCISO
037113000,SANTA CRUZ
037114000,SUBIC
