id,name,urban_rural,population
037109001,Angeles,Rural,1712
037109002,Antipolo (Pob.),Urban,1675
037109003,Burgos (Pob.),Urban,5124
037109004,West Dirita,Rural,2973
037109005,East Dirita,Urban,3420
037109006,Luna (Pob.),Urban,2418
037109007,Pundaquit,Rural,2597
037109008,San Esteban,Urban,1431
037109009,San Gregorio (Pob.),Urban,990
037109010,San Juan (Pob.),Urban,1476
037109011,San Miguel,Rural,4730
037109012,San Nicolas (Pob.),Urban,3081
037109013,Santiago,Urban,1935
037109014,Rizal,Urban,655
