id,name,urban_rural,population
112404002,Balutakay,Rural,2926
112404005,Clib,Rural,583
112404006,Guihing Aplaya,Rural,2287
112404007,Guihing,Rural,10550
112404008,Hagonoy Crossing,Rural,3075
112404009,Kibuaya,Rural,1704
112404010,La Union,Rural,605
112404011,Lanuro,Rural,1190
112404012,Lapulabao,Rural,1627
112404013,Leling,Rural,2428
112404014,Mahayahay,Rural,1683
112404017,Malabang Damsite,Rural,1001
112404018,Maliit Digos,Rural,921
112404019,New Quezon,Rural,849
112404020,Paligue,Rural,2478
112404021,Poblacion,Urban,4325
112404022,Sacub,Rural,2583
112404023,San Guillermo,Rural,1034
112404024,San Isidro,Rural,1394
112404025,Sinayawan,Rural,4408
112404026,Tologan,Rural,1456
