id,name,urban_rural,population
112403001,Aplaya,Urban,15409
112403002,Balabag,Rural,1226
112403003,San Jose (Balutakay),Urban,6072
112403004,Binaton,Rural,2034
112403005,Cogon,Rural,5993
112403006,Colorado,Rural,2323
112403007,Dawis,Rural,4584
112403008,Dulangan,Rural,1329
112403009,Goma,Rural,3676
112403010,Igpit,Rural,3471
112403011,Kiagot,Rural,4679
112403012,Lungag,Rural,567
112403013,Mahayahay,Rural,772
112403014,Matti,Urban,5328
112403019,Kapatagan (Rizal),Urban,10162
112403020,Ruparan,Rural,2873
112403021,San Agustin,Rural,2143
112403022,San Miguel (Odaca),Rural,13813
112403023,San Roque,Rural,951
112403024,Sinawilan,Rural,4539
112403025,Soong,Rural,1277
112403026,Tiguman,Rural,1625
112403027,Tres De Mayo,Urban,15475
112403028,Zone 1 (Pob.),Urban,13754
112403029,Zone 2 (Pob.),Urban,8071
112403030,Zone 3 (Pob.),Urban,17745
