id,name,urban_rural,population
112414001,Balasinon,Rural,707
112414002,Buguis,Rural,867
112414003,Carre,Rural,418
112414004,Clib,Rural,457
112414005,Harada Butai,Rural,902
112414006,Katipunan,Rural,868
112414007,Kiblagon,Rural,2176
112414008,Labon,Rural,1328
112414009,Laperas,Rural,665
112414010,Lapla,Rural,232
112414011,Litos,Rural,692
112414012,Luparan,Rural,1383
112414013,Mckinley,Rural,1557
112414014,New Cebu,Rural,1082
112414015,Osmeña,Rural,774
112414016,Palili,Rural,1774
112414017,Parame,Rural,639
112414018,Poblacion,Urban,6792
112414020,Roxas,Rural,669
112414021,Solongvale,Rural,1172
112414022,Tagolilong,Rural,947
112414023,Tala-o,Rural,1584
112414024,Talas,Rural,1651
112414025,Tanwalang,Rural,1582
112414026,Waterfall,Rural,1245
