id,name,urban_rural,population
015529001,Barangobong,Rural,764
015529003,Batchelor East,Rural,1236
015529004,Batchelor West,Rural,1148
015529005,Burgos (San Narciso),Rural,904
015529006,Cacandungan,Rural,1351
015529007,Calapugan,Rural,1222
015529008,Canarem,Rural,1093
015529009,Luna,Urban,1416
015529011,Poblacion East,Rural,1828
015529012,Poblacion West,Urban,1522
015529013,Rizal,Rural,788
015529014,Salud,Rural,1594
015529015,San Eugenio,Rural,1577
015529017,San Macario Norte,Rural,1032
015529018,San Macario Sur,Rural,1049
015529019,San Maximo,Rural,1395
015529020,San Miguel,Rural,2031
015529022,Silag,Rural,763
