id,name,urban_rural,population
015508001,Ambabaay,Rural,1767
015508002,Aporao,Rural,634
015508003,Arwas,Rural,1858
015508004,Ballag,Rural,1092
015508005,Banog Norte,Rural,2132
015508006,Banog Sur,Rural,1378
015508007,Centro Toma,Urban,1950
015508008,Colayo,Urban,1624
015508009,Dacap Norte,Rural,985
015508010,Dacap Sur,Urban,2048
015508011,Garrita,Rural,1531
015508012,Luac,Rural,1589
015508013,Macabit,Rural,1068
015508014,Masidem,Rural,1063
015508015,Poblacion,Urban,4670
015508016,Quinaoayanan,Rural,3026
015508017,Ranao,Rural,2142
015508018,Ranom Iloco,Rural,1611
015508019,San Jose,Rural,1717
015508020,San Miguel,Rural,3384
015508021,San Simon,Urban,1228
015508022,San Vicente,Rural,1261
015508023,Tiep,Urban,2180
015508024,Tipor,Rural,824
015508025,Tugui Grande,Rural,1341
015508026,Tugui Norte,Rural,698
015508027,Calabeng,Rural,957
