id,name,urban_rural,population
015543001,Agno,Rural,1585
015543002,Amistad,Rural,2205
015543003,Barangobong,Rural,1734
015543004,Carriedo,Rural,2365
015543005,C. Lichauco,Rural,1123
015543006,Evangelista,Rural,1768
015543007,Guzon,Rural,707
015543008,Lawak,Rural,2095
015543009,Legaspi,Rural,3231
015543010,Libertad,Rural,2351
015543012,Magallanes,Rural,2695
015543013,Panganiban,Rural,2760
015543014,Barangay A (Pob.),Urban,2326
015543015,Barangay B (Pob.),Urban,1372
015543016,Barangay C (Pob.),Urban,1538
015543017,Barangay D (Pob.),Urban,1523
015543019,Saleng,Rural,658
015543020,Santo Domingo,Rural,1408
015543022,Toketec,Rural,1791
015543023,Trenchera,Rural,3799
015543024,Zamora,Rural,984
