id,name,urban_rural,population
015502002,Bayaoas,Rural, 1982 
015502003,Baybay,Rural, 3259 
015502004,Bocacliw,Rural, 2710 
015502006,Bocboc East,Rural, 2565 
015502007,Bocboc West,Urban, 1678 
015502008,Buer,Rural, 3167 
015502009,Calsib,Rural, 2535 
015502010,Ninoy,Rural, 3922 
015502011,Poblacion,Urban, 3387 
015502012,Pogomboa,Rural, 1820 
015502013,Pogonsili,Rural, 2465 
015502014,San Jose,Rural, 2472 
015502016,Tampac,Rural, 1887 
015502017,Laoag,Rural, 3089 
015502018,Manlocboc,Rural, 1176 
015502019,Panacol,Rural, 1415 
