id,name,urban_rural,population
015532001,Abanon,Urban,1867
015532002,Agdao,Urban,3512
015532003,Anando,Rural,932
015532004,Ano,Rural,1961
015532005,Antipangol,Urban,1775
015532006,Aponit,Urban,1953
015532007,Bacnar,Rural,4452
015532008,Balaya,Urban,1909
015532009,Balayong,Urban,1582
015532010,Baldog,Urban,1821
015532011,Balite Sur,Rural,3241
015532012,Balococ,Urban,1757
015532013,Bani,Urban,732
015532014,Bega,Rural,1901
015532015,Bocboc,Urban,1017
015532016,Bugallon-Posadas Street (Pob.),Urban,730
015532017,Bogaoan,Urban,2025
015532018,Bolingit,Urban,2940
015532019,Bolosan,Urban,1731
015532020,Bonifacio (Pob.),Urban,651
015532021,Buenglat,Urban,1518
015532022,Burgos Padlan (Pob.),Urban,1398
015532023,Cacaritan,Rural,2184
015532024,Caingal,Urban,1410
015532025,Calobaoan,Urban,3320
015532026,Calomboyan,Urban,3168
015532027,Capataan,Rural,2120
015532028,Caoayan-Kiling,Urban,3979
015532029,Cobol,Rural,3420
015532030,Coliling,Rural,4479
015532031,Cruz,Urban,1653
015532032,Doyong,Urban,1903
015532035,Gamata,Urban,1579
015532036,Guelew,Urban,3602
015532037,Ilang,Rural,1159
015532038,Inerangan,Urban,1463
015532039,Isla,Rural,2570
015532040,Libas,Rural,3240
015532041,Lilimasan,Rural,2290
015532043,Longos,Rural,1113
015532044,Lucban (Pob.),Urban,1000
015532045,Mabalbalino,Urban,1672
015532046,Mabini (Pob.),Urban,576
015532047,Magtaking,Urban,2782
015532048,Malacañang,Rural,3865
015532050,Maliwara,Urban,856
015532051,Mamarlao,Rural,2123
015532052,Manzon,Rural,1853
015532053,Matagdem,Rural,3033
015532054,Mestizo Norte,Urban,1505
015532055,Naguilayan,Urban,1465
015532056,Nilentap,Rural,1309
015532057,Padilla-Gomez,Urban,2062
015532058,Pagal,Rural,3856
015532060,Palaming,Urban,2406
015532061,Palaris (Pob.),Urban,565
015532062,Palospos,Rural,1216
015532063,Pangalangan,Urban,2828
015532064,Pangoloan,Rural,1388
015532065,Pangpang,Urban,2826
015532066,Paitan-Panoypoy,Urban,1498
015532067,Parayao,Urban,760
015532069,Payapa,Rural,1187
015532070,Payar,Urban,1619
015532071,Perez Boulevard (Pob.),Urban,717
015532072,Polo,Rural,1359
015532073,Quezon Boulevard (Pob.),Urban,1597
015532074,Quintong,Urban,3257
015532075,Rizal (Pob.),Urban,2494
015532076,Roxas Boulevard (Pob.),Urban,1255
015532077,Salinap,Rural,2541
015532078,San Juan,Urban,2692
015532079,San Pedro-Taloy,Urban,2383
015532080,Sapinit,Rural,1205
015532081,PNR Station Site,Rural,985
015532082,Supo,Urban,1166
015532083,Talang,Urban,1558
015532084,Tamayo,Rural,2970
015532085,Tandoc,Rural,3452
015532086,Tarece,Rural,4310
015532087,Tarectec,Rural,1456
015532088,Tayambani,Urban,1310
015532089,Tebag,Urban,1172
015532090,Turac,Rural,5487
015532091,M. Soriano,Urban,873
015532092,Tandang Sora,Urban,557
