id,name,urban_rural,population
015538001,Alibago,Urban,1234
015538002,Balingueo,Urban,3375
015538003,Banaoang,Urban,4450
015538004,Banzal,Urban,1365
015538005,Botao,Urban,3088
015538006,Cablong,Urban,1901
015538007,Carusocan,Urban,1671
015538008,Dalongue,Urban,1880
015538009,Erfe,Urban,717
015538010,Gueguesangen,Urban,1754
015538011,Leet,Urban,3863
015538012,Malanay,Urban,2316
015538013,Maningding,Urban,3990
015538014,Maronong,Urban,2904
015538015,Maticmatic,Urban,4235
015538016,Minien East,Urban,2863
015538017,Minien West,Urban,4557
015538018,Nilombot,Urban,2090
015538019,Patayac,Urban,2651
015538020,Payas,Urban,3388
015538021,Poblacion Norte,Urban,1782
015538022,Poblacion Sur,Urban,1883
015538023,Sapang,Urban,2215
015538024,Sonquil,Urban,2697
015538025,Tebag East,Urban,603
015538026,Tebag West,Urban,2345
015538027,Tuliao,Urban,5822
015538028,Ventinilla (Ventinilla East),Urban,3173
015538029,Primicias (Ventinilla West),Urban,1825
