id,name,urban_rural,population
015531001,Acop,Rural,1925
015531002,Bakitbakit,Rural,899
015531003,Balingcanaway,Rural,1463
015531004,Cabalaoangan Norte,Rural,1696
015531005,Cabalaoangan Sur,Rural,2251
015531006,Camangaan,Urban,1080
015531007,Capitan Tomas,Urban,1358
015531008,Carmay West,Urban,766
015531009,Carmen East,Urban,3671
015531010,Carmen West,Urban,2734
015531012,Casanicolasan,Urban,1032
015531013,Coliling,Rural,1854
015531014,Calanutan (Don Felix Coloma),Rural,1203
015531015,Guiling,Rural,3229
015531016,Palakipak,Urban,1206
015531017,Pangaoan,Urban,1401
015531018,Rabago,Rural,2136
015531019,Rizal,Urban,1273
015531020,Salvacion,Rural,1082
015531021,San Antonio,Rural,1136
015531022,San Bartolome,Urban,1342
015531023,San Isidro,Urban,1309
015531024,San Luis,Rural,1044
015531025,San Pedro East,Rural,1623
015531026,San Pedro West,Urban,2277
015531027,San Vicente,Rural,423
015531028,San Angel,Rural,849
015531029,Station District,Urban,3019
015531031,Tomana East,Rural,1205
015531032,Tomana West,Rural,2980
015531033,Zone I (Pob.),Urban,1236
015531034,Zone IV (Pob.),Urban,1553
015531035,Carmay East,Urban,2901
015531036,Don Antonio Village,Urban,860
015531037,Zone II (Pob.),Urban,728
015531038,Zone III (Pob.),Urban,979
015531039,Zone V (Pob.),Urban,1964
