id,name,urban_rural,population
015517001,Ambonao,Urban,5736
015517002,Ambuetel,Urban,2760
015517003,Banaoang,Urban,5184
015517004,Bued,Urban,6453
015517005,Buenlag,Urban,7678
015517006,Cabilocaan,Urban,2581
015517007,Dinalaoan,Urban,3562
015517008,Doyong,Urban,3459
015517009,Gabon,Urban,2531
015517010,Lasip,Urban,3116
015517011,Longos,Urban,2796
015517012,Lumbang,Urban,1856
015517013,Macabito,Urban,3968
015517014,Malabago,Urban,4116
015517015,Mancup,Urban,3180
015517016,Nagsaing,Urban,5370
015517017,Nalsian,Urban,5365
015517018,Poblacion East,Urban,1636
015517019,Poblacion West,Urban,958
015517020,Quesban,Urban,2883
015517022,San Miguel,Urban,7363
015517023,San Vicente,Urban,1418
015517024,Songkoy,Urban,2607
015517025,Talibaew,Urban,4533
