id,name,urban_rural,population
015503001,Alos,Urban, 1993 
015503002,Amandiego,Rural, 1555 
015503003,Amangbangan,Rural, 1153 
015503004,Balangobong,Rural, 1660 
015503005,Balayang,Rural, 1341 
015503006,Bisocol,Rural, 1577 
015503007,Bolaney,Rural, 2196 
015503008,Baleyadaan,Rural, 1628 
015503009,Bued,Rural, 3016 
015503010,Cabatuan,Rural, 1698 
015503011,Cayucay,Urban, 1553 
015503012,Dulacac,Rural, 1231 
015503013,Inerangan,Rural, 1815 
015503014,Linmansangan,Rural, 1368 
015503015,Lucap,Urban, 5072 
015503016,Macatiw,Rural, 893 
015503017,Magsaysay,Urban, 3215 
015503018,Mona,Rural, 1849 
015503019,Palamis,Rural, 4089 
015503020,Pangapisan,Urban, 2294 
015503021,Poblacion,Urban, 10065 
015503022,Pocalpocal,Rural, 2081 
015503023,Pogo,Rural, 2093 
015503024,Polo,Rural, 2288 
015503025,Quibuar,Rural, 1502 
015503026,Sabangan,Rural, 1863 
015503029,San Jose,Rural, 1771 
015503030,San Roque,Urban, 2059 
015503031,San Vicente,Rural, 3915 
015503032,Santa Maria,Rural, 1326 
015503033,Tanaytay,Urban, 1481 
015503034,Tangcarang,Rural, 2216 
015503035,Tawintawin,Rural, 1509 
015503036,Telbang,Rural, 3339 
015503037,Victoria,Rural, 2253 
015503038,Landoc,Rural, 663 
015503039,Maawi,Rural, 1224 
015503040,Pandan,Rural, 1116 
015503041,San Antonio (R. Magsaysay),Rural, 1065 
