id,name,urban_rural,population
015515001,Angarian,Rural,1514
015515002,Asinan,Rural,1879
015515003,Banaga,Rural,1904
015515004,Bacabac,Urban,1904
015515005,Bolaoen,Rural,2053
015515006,Buenlag,Rural,1726
015515007,Cabayaoasan,Urban,1597
015515008,Cayanga,Rural,2567
015515009,Gueset,Rural,2311
015515010,Hacienda,Rural,3318
015515011,Laguit Centro,Rural,1543
015515012,Laguit Padilla,Rural,2734
015515013,Magtaking,Urban,5867
015515014,Pangascasan,Rural,1809
015515015,Pantal,Urban,2205
015515016,Poblacion,Urban,9041
015515017,Polong,Rural,2680
015515018,Portic,Urban,2147
015515019,Salasa,Urban,2843
015515020,Salomague Norte,Rural,1348
015515021,Salomague Sur,Rural,2902
015515022,Samat,Urban,1824
015515023,San Francisco,Rural,1465
015515024,Umanday,Rural,5072
