id,name,urban_rural,population
015527001,Andangin,Rural,819
015527002,Arellano Street (Pob.),Rural,537
015527003,Bantay,Rural,539
015527004,Bantocaling,Rural,1343
015527005,Baracbac,Rural,1210
015527006,Peania Pedania (Bedania),Rural,1144
015527007,Bogtong Bolo,Rural,835
015527008,Bogtong Bunao,Rural,840
015527009,Bogtong Centro,Rural,417
015527010,Bogtong Niog,Rural,521
015527011,Bogtong Silag,Rural,1662
015527012,Buaya,Rural,390
015527013,Buenlag,Rural,728
015527014,Bueno,Rural,766
015527015,Bunagan,Rural,490
015527017,Bunlalacao,Rural,1051
015527018,Burgos Street (Pob.),Urban,958
015527019,Cabaluyan 1st,Rural,570
015527020,Cabaluyan 2nd,Rural,1040
015527021,Cabarabuan,Rural,867
015527022,Cabaruan,Rural,528
015527023,Cabayaoasan,Rural,1201
015527024,Cabayugan,Rural,670
015527025,Cacaoiten,Rural,591
015527026,Calumboyan Norte,Rural,517
015527027,Calumboyan Sur,Rural,799
015527028,Calvo (Pob.),Rural,1010
015527029,Casilagan,Rural,1343
015527030,Catarataraan,Rural,356
015527031,Caturay Norte,Rural,717
015527032,Caturay Sur,Rural,855
015527033,Caviernesan,Rural,1090
015527034,Dorongan Ketaket,Rural,949
015527035,Dorongan Linmansangan,Rural,147
015527036,Dorongan Punta,Rural,1802
015527037,Dorongan Sawat,Rural,1761
015527038,Dorongan Valerio,Rural,1860
015527039,General Luna (Pob.),Rural,262
015527040,Historia,Rural,468
015527041,Lawak Langka,Rural,985
015527042,Linmansangan,Rural,838
015527043,Lopez (Pob.),Rural,768
015527044,Mabini (Pob.),Rural,664
015527045,Macarang,Rural,1365
015527046,Malabobo,Rural,1619
015527047,Malibong,Rural,255
015527048,Malunec,Rural,351
015527049,Maravilla (Pob.),Urban,768
015527050,Maravilla-Arellano Ext. (Pob.),Rural,1136
015527051,Muelang,Rural,448
015527052,Naguilayan East,Rural,493
015527053,Naguilayan West,Rural,551
015527054,Nancasalan,Rural,1138
015527055,Niog-Cabison-Bulaney,Rural,1009
015527056,Olegario-Caoile (Pob.),Rural,494
015527057,Olo Cacamposan,Rural,1492
015527058,Olo Cafabrosan,Rural,1034
015527059,Olo Cagarlitan,Rural,985
015527060,Osmeña (Pob.),Rural,952
015527061,Pacalat,Rural,924
015527062,Pampano,Rural,2162
015527063,Parian,Rural,1064
015527064,Paul,Rural,433
015527065,Pogon-Aniat,Rural,244
015527066,Pogon-Lomboy (Pob.),Rural,679
015527067,Ponglo-Baleg,Rural,446
015527068,Ponglo-Muelag,Rural,478
015527069,Quetegan (Pogon-Baleg),Rural,1760
015527070,Quezon (Pob.),Rural,190
015527071,Salavante,Rural,708
015527072,Sapang,Rural,739
015527073,Sonson Ongkit,Rural,835
015527074,Suaco,Rural,511
015527075,Tagac,Rural,835
015527076,Takipan,Rural,649
015527077,Talogtog,Rural,584
015527078,Tococ Barikir,Rural,433
015527079,Torre 1st,Rural,539
015527080,Torre 2nd,Rural,864
015527081,Torres Bugallon (Pob.),Rural,1312
015527082,Umangan,Rural,1770
015527083,Zamora (Pob.),Rural,812
