id,name,urban_rural,population
015533001,Ambalangan-Dalin,Urban,1837
015533002,Angio,Urban,3102
015533003,Anonang,Urban,3948
015533004,Aramal,Rural,2922
015533006,Bigbiga,Urban,1107
015533007,Binday,Urban,2120
015533008,Bolaoen,Urban,1118
015533009,Bolasi,Urban,2910
015533010,Cayanga,Rural,4511
015533011,Gomot,Rural,767
015533012,Inmalog,Urban,1758
015533013,Lekep-Butao,Urban,2688
015533014,Longos,Rural,2497
015533015,Mabilao,Urban,2776
015533016,Nibaliw Central,Rural,919
015533017,Nibaliw East,Rural,2305
015533018,Nibaliw Magliba,Urban,1879
015533019,Palapad,Urban,1834
015533020,Poblacion,Urban,3737
015533021,Rabon,Urban,2055
015533022,Sagud-Bahley,Rural,3816
015533023,Sobol,Urban,2323
015533024,Tempra-Guilig,Urban,3757
015533025,Tocok,Urban,3189
015533027,Lipit-Tomeeng,Urban,1852
015533028,Colisao,Urban,812
015533029,Nibaliw Narvarte (Nibaliw West Compound),Urban,2184
015533030,Nibaliw Vidal (Nibaliw West Proper),Urban,3219
015533031,Alacan,Urban,1748
015533032,Cabaruan,Urban,1422
015533033,Inmalog Norte,Urban,1329
015533034,Longos-Amangonan-Parac-Parac Fabrica,Rural,2307
015533035,Longos Proper,Rural,1986
015533036,Tiblong,Urban,1165
