id,name,urban_rural,population
015537001,Alac,Urban,3418
015537002,Baligayan,Rural,998
015537004,Bantog,Rural,1310
015537005,Bolintaguen,Rural,1693
015537006,Cabangaran,Rural,1448
015537007,Cabalaoangan,Rural,3188
015537009,Calomboyan,Rural,1961
015537010,Carayacan,Rural,1484
015537011,Casantamarian,Rural,1800
015537012,Gonzalo,Rural,1812
015537013,Labuan,Rural,743
015537014,Lagasit,Rural,3492
015537015,Lumayao,Rural,1206
015537016,Mabini,Rural,1090
015537017,Mantacdang,Urban,1090
015537018,Nangapugan,Rural,1755
015537020,San Pedro,Rural,1413
015537021,Ungib,Rural,1179
015537022,Poblacion Zone I,Urban,605
015537023,Poblacion Zone II,Rural,510
015537024,Poblacion Zone III,Rural,431
