id,name,urban_rural,population
015547001,Amamperez,Rural,4782
015547002,Bacag,Rural,5721
015547003,Barangobong,Rural,3501
015547004,Barraca,Urban,1891
015547005,Capulaan,Rural,3073
015547006,Caramutan,Rural,3407
015547007,La Paz,Rural,1064
015547008,Labit,Rural,1179
015547009,Lipay,Urban,3492
015547010,Lomboy,Rural,1598
015547011,Piaz (Plaza),Urban,4848
015547012,Zone V (Pob.),Urban,946
015547013,Zone I (Pob.),Urban,1430
015547014,Zone II (Pob.),Urban,2161
015547015,Zone III (Pob.),Urban,1149
015547016,Zone IV (Pob.),Urban,1138
015547017,Puelay,Urban,7159
015547018,San Blas,Rural,3078
015547019,San Nicolas,Rural,1868
015547020,Tombod,Rural,2136
015547021,Unzad,Rural,3490
