id,name,urban_rural,population
015542001,Baquioen,Rural,2444
015542002,Baybay Norte,Rural,1240
015542003,Baybay Sur,Rural,1382
015542004,Bolaoen,Rural,871
015542005,Cabalitian,Rural,801
015542006,Calumbuyan,Rural,617
015542007,Camagsingalan,Rural,1665
015542008,Caoayan,Rural,2347
015542009,Capantolan,Rural,1589
015542010,Macaycayawan,Rural,650
015542011,Paitan East,Rural,1085
015542012,Paitan West,Urban,1902
015542013,Pangascasan,Rural,2743
015542014,Poblacion,Urban,6640
015542015,Santo Domingo,Rural,776
015542016,Seselangen,Rural,1689
015542018,Sioasio East,Rural,946
015542019,Sioasio West,Rural,599
015542020,Victoria,Rural,1230
