id,name,urban_rural,population
083748001,Ada,Rural,313
083748002,Amanluran,Rural,421
083748003,Arado,Rural,322
083748004,Atipolo,Rural,611
083748005,Balud,Urban,263
083748006,Bangon,Rural,706
083748007,Bantagan,Rural,379
083748008,Baras,Urban,327
083748009,Binolo,Rural,329
083748010,Binongto-an,Rural,461
083748011,Bislig,Rural,3274
083748012,Cabalagnan,Urban,381
083748013,Cabarasan Guti,Rural,347
083748014,Cabonga-an,Rural,251
083748015,Cabuynan,Rural,2926
083748016,Cahumayhumayan,Rural,703
083748017,Calogcog,Rural,1005
083748018,Calsadahay,Rural,762
083748019,Camire,Rural,520
083748020,Canbalisara,Rural,603
083748021,Catigbian,Rural,239
083748022,Catmon,Rural,878
083748023,Cogon,Rural,565
083748024,Guindag-an,Rural,941
083748025,Guingawan,Rural,504
083748026,Hilagpad,Rural,249
083748028,Lapay,Rural,590
083748029,Limbuhan Daku,Rural,489
083748030,Limbuhan Guti,Rural,506
083748031,Linao,Rural,390
083748032,Magay,Rural,573
083748033,Maghulod,Rural,463
083748034,Malaguicay,Rural,970
083748035,Maribi,Rural,893
083748036,Mohon,Rural,1289
083748037,Pago,Rural,917
083748038,Pasil,Rural,265
083748039,Pikas,Rural,672
083748040,Buntay (Pob.),Urban,1030
083748041,Canramos (Pob.),Urban,3456
083748042,Licod (Pob.),Urban,1318
083748043,San Miguel (Pob.),Urban,1172
083748044,Salvador,Rural,1118
083748045,San Isidro,Rural,914
083748046,San Roque (Pob.),Urban,5233
083748047,San Victor,Rural,1070
083748048,Santa Cruz,Rural,871
083748049,Santa Elena,Rural,1057
083748050,Santo Niño Pob. (Haclagan),Urban,3369
083748051,Solano,Rural,497
083748052,Talolora,Rural,640
083748053,Tugop,Rural,778
083748054,Kiling,Rural,974
083748055,Sacme,Rural,325
