id,name,urban_rural,population
083708001,Altavista,Rural,388
083708002,Ambacan,Rural,441
083708003,Amguhan,Rural,1246
083708004,Ampihanon,Rural,621
083708005,Balao,Rural,509
083708006,Banahao,Rural,813
083708008,Biasong,Rural,545
083708009,Bidlinan,Rural,370
083708010,Bitanhuan,Rural,2602
083708011,Bubon,Rural,515
083708012,Buenavista,Rural,868
083708013,Bunga,Rural,2453
083708014,Butigan,Rural,520
083708015,Kabatuan,Rural,310
083708016,Caridad,Rural,3744
083708017,Ga-as,Rural,2321
083708018,Gabas,Rural,2475
083708019,Gakat,Rural,1865
083708020,Guadalupe (Utod),Rural,2300
083708021,Gubang,Rural,511
083708022,Hibunawan,Rural,1578
083708023,Higuloan,Rural,541
083708024,Hilapnitan,Rural,1877
083708025,Hipusngo,Rural,2661
083708026,Igang,Rural,1500
083708027,Imelda,Rural,764
083708028,Jaena,Rural,775
083708029,Kabalasan,Rural,766
083708030,Kabungaan,Rural,868
083708031,Kagumay,Rural,485
083708032,Kambonggan,Rural,786
083708034,Candadam,Rural,2245
083708035,Kan-ipa,Rural,1156
083708036,Kansungka,Rural,837
083708037,Kantagnos,Rural,549
083708038,Kilim,Rural,3205
083708039,Lintaon,Rural,173
083708041,Maganhan,Rural,1089
083708042,Mahayahay,Rural,429
083708043,Mailhi,Rural,942
083708044,Maitum,Rural,1277
083708045,Makinhas,Rural,1064
083708046,Mapgap,Rural,577
083708047,Marcos,Rural,1298
083708048,Maslug,Rural,1545
083708049,Matam-is,Rural,331
083708050,Maybog,Rural,1371
083708051,Maypatag,Rural,840
083708052,Monterico,Rural,406
083708053,Palhi,Rural,2253
083708054,Pangasungan,Rural,2028
083708055,Pansagan,Rural,485
083708056,Patag,Rural,1447
083708057,Plaridel,Rural,3657
083708058,Poblacion Zone 2,Rural,568
083708059,Poblacion Zone 3,Rural,432
083708060,Poblacion Zone 4,Rural,718
083708061,Poblacion Zone 5,Rural,612
083708062,Poblacion Zone 6,Rural,631
083708063,Poblacion Zone 7,Urban,275
083708064,Poblacion Zone 8,Rural,603
083708065,Poblacion Zone 9,Urban,455
083708066,Poblacion Zone 10,Urban,188
083708067,Poblacion Zone 11,Urban,497
083708068,Poblacion Zone 12,Urban,795
083708069,Poblacion Zone 13,Rural,221
083708070,Poblacion Zone 14,Rural,251
083708071,Poblacion Zone 15,Rural,652
083708072,Poblacion Zone 16,Rural,968
083708073,Poblacion Zone 17,Rural,613
083708074,Poblacion Zone 18,Rural,1479
083708075,Poblacion Zone 19,Rural,228
083708076,Poblacion Zone 20,Urban,569
083708077,Poblacion Zone 21,Rural,498
083708078,Poblacion Zone 22,Rural,943
083708079,Poblacion Zone 23,Urban,2181
083708080,Pomponan,Urban,3053
083708081,Punta,Rural,1306
083708082,Sabang,Rural,1181
083708083,San Agustin,Rural,1261
083708084,San Isidro,Rural,1764
083708085,San Juan,Rural,1142
083708086,Santa Cruz,Rural,1684
083708087,Santo Rosario,Rural,1870
083708088,Sapa,Rural,508
083708089,Ciabo,Rural,1158
083708090,Villa Solidaridad,Rural,1046
083708091,Zacarito,Rural,458
083708092,Poblacion Zone 1,Urban,2693
083708093,Cogon,Rural,1165
083708094,Monte Verde,Rural,257
083708095,Villa Mag-aso,Rural,696
