id,name,urban_rural,population
083702001,Aslum,Rural,564
083702002,Astorga (Burabod),Rural,1030
083702004,Bato,Rural,232
083702005,Binongto-an,Rural,2005
083702006,Binotong,Rural,509
083702007,Bobonon,Rural,794
083702008,Borseth,Urban,1591
083702009,Buenavista,Rural,447
083702010,Bugho,Rural,1208
083702011,Buri,Rural,267
083702012,Cabadsan,Rural,1548
083702013,Calaasan,Rural,703
083702014,Cambahanon,Rural,721
083702015,Cambolao,Rural,546
083702016,Canvertudes,Rural,719
083702017,Capiz,Rural,552
083702018,Cavite,Rural,792
083702019,Cogon,Rural,664
083702020,Dapdap,Rural,1600
083702021,Divisoria,Rural,428
083702022,Ekiran,Rural,787
083702023,Hinapolan,Rural,318
083702024,Hubang,Rural,1290
083702025,Hupit,Rural,539
083702026,Langit,Rural,644
083702027,Lingayon,Rural,1446
083702028,Lourdes,Rural,702
083702029,Lukay,Rural,1004
083702030,Magsaysay,Rural,694
083702031,Mudboron,Rural,1960
083702032,P. Barrantes,Rural,1179
083702033,Peñalosa,Rural,624
083702034,Pepita,Rural,243
083702035,Salvacion Poblacion,Rural,1306
083702036,San Antonio,Rural,1456
083702037,San Diego,Rural,959
083702038,San Francisco East,Rural,481
083702039,San Francisco West,Rural,389
083702040,San Isidro,Rural,639
083702041,San Pedro,Rural,602
083702042,San Vicente,Rural,1934
083702043,Santiago,Rural,254
083702044,Santo Niño (Pob.),Rural,485
083702045,Santol,Rural,500
083702046,Tabangohay,Rural,425
083702047,Tombo,Rural,542
083702048,Veteranos,Rural,480
083702049,Blumentritt (Pob.),Rural,748
083702050,Holy Child I (Pob.),Rural,1302
083702051,Holy Child II (Pob.),Urban,632
083702052,Milagrosa (Pob.),Rural,929
083702053,San Antonio Pob. (Patong Norte),Rural,1505
083702054,San Roque (Pob.),Rural,1238
083702055,Salvacion,Rural,1255
