id,name,urban_rural,population
083705002,Biasong,Rural,413
083705003,Gov. E. Jaro (Bagahupi),Rural,1646
083705004,Malibago,Rural,1043
083705005,Magcasuang,Rural,548
083705006,Planza,Rural,655
083705007,Poblacion District I,Urban,2045
083705008,Poblacion District II,Rural,670
083705009,Poblacion District III,Rural,1884
083705010,Poblacion District IV,Urban,2407
083705011,Rizal I,Rural,704
083705012,San Ricardo,Rural,880
083705013,Sangputan,Rural,565
083705014,Pagsulhugon,Rural,1807
083705015,Taguite,Rural,1404
083705016,Uban,Rural,1151
083705017,Victory,Rural,666
083705018,Villa Magsaysay,Rural,469
083705019,Bacong,Rural,382
083705020,Bagong Silang,Rural,972
083705021,Lukay,Rural,389
083705022,Rizal II,Rural,1424
083705023,San Agustin,Rural,1049
083705024,Guintigui-an,Rural,585
083705025,Naga-asan,Rural,927
083705026,San Isidro,Rural,890
