id,name,urban_rural,population
083726001,Aguiting,Rural,1930
083726002,Cacao,Rural,1039
083726003,Kawayan,Rural,853
083726004,Hiluctogan,Rural,1499
083726005,Libertad,Rural,1215
083726006,Libongao,Rural,2527
083726007,Lim-ao,Rural,2589
083726008,Lonoy,Rural,2603
083726009,Mahawan,Rural,647
083726010,Masarayao,Rural,2526
083726011,Monte Alegre,Rural,2265
083726012,Monte Bello,Rural,1928
083726013,Naghalin,Rural,2776
083726014,Natubgan,Rural,2628
083726015,Poblacion,Urban,7577
083726016,Rizal,Rural,4124
083726017,San Ignacio,Rural,423
083726018,San Isidro,Rural,1085
083726019,Santo Domingo,Rural,512
083726020,Santo Niño,Rural,1453
083726021,Tagaytay,Rural,2065
083726022,Tongonan,Rural,1064
083726023,Tugbong,Rural,2699
