id,name,urban_rural,population
083722001,Anislag,Rural,562
083722002,Antipolo,Rural,550
083722003,Apale,Rural,1697
083722004,Bantigue,Rural,2085
083722005,Benog,Rural,607
083722006,Bilwang,Rural,2878
083722007,Can-andan,Rural,373
083722008,Cangag,Rural,601
083722009,Consolacion,Rural,443
083722010,Honan,Rural,1053
083722011,Libertad,Urban,4870
083722012,Mahayag,Rural,1959
083722013,Marvel (Pob.),Urban,3648
083722014,Matlang,Rural,5841
083722015,Monte Alegre,Rural,649
083722017,Puting Bato,Rural,659
083722018,San Francisco,Rural,859
083722019,San Roque,Urban,1614
083722020,Santa Cruz,Rural,1680
083722021,Santo Niño (Pob.),Urban,5151
083722022,Santo Rosario,Rural,839
083722023,Tabunok,Rural,1912
083722024,Tolingon,Rural,1723
083722025,Tubod,Rural,1340
