id,name,urban_rural,population
083746001,Amandangay,Rural,533
083746002,Aslum,Rural,340
083746003,Balingasag,Rural,646
083746004,Belisong,Rural,472
083746005,Cambucao,Rural,247
083746006,Capahuan,Rural,878
083746007,Guingawan,Rural,422
083746008,Jabong,Rural,731
083746009,Mercadohay,Rural,711
083746010,Mering,Rural,971
083746011,Mohon,Rural,290
083746013,District I Pob. (Quezon),Rural,836
083746014,District II Pob. (Rizal),Urban,640
083746015,District III Pob. (Bonifacio),Urban,490
083746016,District IV Pob. (Macarthur),Rural,691
083746017,San Pablo (Mooc),Rural,940
