id,name,urban_rural,population
083731001,Campin,Rural,1652
083731002,Cuatro De Agosto,Rural,815
083731003,Hilusig,Rural,1493
083731004,Himamara,Rural,1234
083731005,Hinaguimitan,Rural,511
083731006,Liberacion,Rural,333
083731007,Mabuhay,Rural,663
083731008,Mabunga,Rural,447
083731009,Magsuganao,Rural,114
083731010,Mahayag,Rural,830
083731011,Mahayahay,Rural,761
083731012,Malinao,Rural,1804
083731013,Malipoon,Rural,196
083731014,Palañogan,Rural,799
083731015,Paril,Rural,388
083731016,Pinamonoan,Rural,942
083731017,Poblacion,Urban,3737
083731018,Polahongon,Rural,2817
083731019,San Isidro,Rural,1450
083731020,San Juan,Rural,429
083731021,Santa Cruz,Rural,295
083731022,Tagaytay,Rural,390
083731023,Uguis,Rural,774
083731024,Union,Rural,1554
083731025,Upper Mahaplag,Rural,1357
083731026,Hiluctogan,Rural,517
083731027,Maligaya,Rural,179
083731028,Santo Niño,Rural,118
