id,name,urban_rural,population
083714001,Balucanad,Rural,1451
083714002,Balud,Rural,2548
083714003,Balugo,Rural,243
083714004,Cabul-an,Rural,1753
083714006,Gayad,Rural,699
083714007,Culasian,Rural,2604
083714008,Guinadiongan,Rural,515
083714009,Lemon,Rural,2123
083714010,Libertad,Rural,999
083714011,Manloy,Rural,495
083714012,Nauguisan,Rural,394
083714014,Pinamopoan,Rural,2901
083714015,Poblacion Zone I,Urban,2215
083714016,Poblacion Zone II,Urban,4207
083714017,Potot,Rural,768
083714018,San Joaquin,Rural,1403
083714019,Santo Niño,Rural,1042
083714020,Talairan,Rural,886
083714021,Talisay,Rural,569
083714022,Tolibao,Rural,621
083714023,Visares,Rural,1398
