id,name,urban_rural,population
083719001,Agutayan,Rural,500
083719002,Atabay,Rural,2961
083719003,Baas,Rural,851
083719004,Bagumbayan,Rural,912
083719005,Baliw,Rural,636
083719006,Bantigue,Rural,511
083719007,Bung-aw,Rural,1528
083719008,Cacao,Rural,575
083719009,Campina,Rural,657
083719010,Catandog 1,Rural,589
083719011,Catandog 2,Rural,328
083719012,Concepcion,Rural,2100
083719014,Himo-aw,Rural,1693
083719015,Hitudpan,Rural,699
083719016,Imelda Marcos (Pong-on),Rural,582
083719017,Kang-iras,Rural,821
083719018,Lamak,Rural,2293
083719019,Libertad,Rural,485
083719020,Liberty,Rural,2274
083719021,Lunang,Rural,1674
083719022,Magnangoy,Rural,724
083719023,Marangog,Rural,1169
083719024,Matapay,Rural,2296
083719025,Naval,Rural,867
083719026,Owak,Rural,1095
083719027,Pa-a,Rural,1099
083719028,Central Barangay (Pob.),Urban,2578
083719029,Eastern Barangay (Pob.),Rural,2602
083719030,Western Barangay (Pob.),Urban,2790
083719031,Pontod,Rural,1424
083719032,Proteccion,Rural,758
083719033,San Agustin,Rural,305
083719034,San Antonio,Rural,400
083719035,San Isidro,Rural,667
083719036,San Juan,Rural,1303
083719037,San Roque,Rural,1509
083719038,Santa Cruz,Rural,902
083719039,Santa Margarita,Rural,1176
083719041,Santo Niño,Rural,339
083719042,Tabunok,Rural,1421
083719043,Tagnate,Rural,727
083719044,Talisay,Rural,1307
083719045,Tambis,Rural,927
083719046,Tejero,Rural,1316
083719047,Tuguipa,Rural,912
083719048,Utanan,Rural,954
083719049,Bagong Lipunan,Rural,608
083719050,Bon-ot,Rural,163
083719051,Hampangan,Rural,961
083719052,Kangha-as,Rural,379
083719053,Manaul,Rural,456
