id,name,urban_rural,population
083729001,Bachao,Rural,1236
083729002,Baco,Rural,817
083729003,Bagaba-o,Rural,433
083729004,Basud,Rural,207
083729005,Belen,Rural,1503
083729006,Burabod,Rural,776
083729007,Calaguise,Rural,1157
083729008,Consuegra,Rural,3165
083729009,Culasi,Rural,985
083729010,Danus,Rural,809
083729011,Elizabeth,Rural,462
083729012,Kawayan,Rural,1223
083729013,Libas,Rural,1766
083729014,Maanda,Rural,518
083729015,Macupa,Rural,2311
083729016,Mataloto,Rural,407
083729017,Palarao,Rural,2402
083729018,Palid I (Ilawod),Rural,1840
083729019,Palid II (Iraya),Rural,827
083729020,Parasan,Rural,565
083729021,Poblacion,Urban,5112
083729022,Salog,Rural,952
083729023,Sambulawan,Rural,941
083729024,Tag-abaca,Rural,414
083729025,Tapol,Rural,568
083729026,Tigbawan,Rural,1510
083729027,Tinocdugan,Rural,924
083729028,Toctoc,Rural,1318
083729029,Ugbon,Rural,1072
083729030,Wague,Rural,1285
