id,name,urban_rural,population
012922001,Ampandula,Rural,669
012922002,Banaoang,Rural,568
012922003,Basug,Rural,274
012922004,Bucalag,Rural,208
012922005,Cabangaran,Rural,291
012922006,Calungboyan,Rural,498
012922008,Casiber,Rural,629
012922009,Dammay,Rural,199
012922010,Labut Norte,Rural,540
012922011,Labut Sur,Rural,270
012922012,Mabilbila Sur,Rural,1880
012922013,Mabilbila Norte,Rural,717
012922014,Magsaysay District (Pob.),Urban,911
012922015,Manueva,Rural,1006
012922016,Marcos (Pob.),Urban,571
012922017,Nagpanaoan,Rural,596
012922018,Namalangan,Rural,754
012922019,Oribi,Rural,152
012922020,Pasungol,Rural,534
012922022,Quezon (Pob.),Rural,360
012922023,Quirino (Pob.),Rural,353
012922024,Rancho,Rural,664
012922025,Rizal,Rural,809
012922026,Sacuyya Norte,Rural,849
012922027,Sacuyya Sur,Rural,580
012922028,Tabucolan,Rural,224
