id,name,urban_rural,population
012927001,Al-aludig,Rural,828
012927002,Ambucao,Rural,1485
012927003,San Jose (Baraoas),Rural,309
012927004,Baybayabas,Rural,551
012927005,Bigbiga,Rural,585
012927006,Bulbulala,Rural,501
012927007,Busel-busel,Rural,458
012927008,Butol,Rural,1000
012927009,Caburao,Rural,1332
012927010,Dan-ar,Rural,1862
012927011,Gabao,Rural,750
012927012,Guinabang,Rural,267
012927013,Imus,Rural,290
012927014,Lang-ayan,Rural,344
012927015,Mambug,Rural,1126
012927016,Nalasin,Rural,590
012927017,Olo-olo Norte,Rural,912
012927018,Olo-olo Sur,Rural,397
012927019,Poblacion Norte,Urban,408
012927020,Poblacion Sur,Urban,539
012927021,Sabangan,Rural,1166
012927022,Salincub,Rural,779
012927023,San Roque,Rural,860
012927024,Ubbog,Rural,619
