id,name,urban_rural,population
012933001,Ag-aguman,Rural,653
012933002,Ambalayat,Rural,1926
012933003,Baracbac,Rural,938
012933004,Bario-an,Rural,601
012933005,Baritao,Rural,606
012933006,Borono,Rural,894
012933007,Becques,Rural,1855
012933008,Bimmanga,Rural,908
012933009,Bio,Rural,990
012933010,Bitalag,Rural,1124
012933011,Bucao East,Rural,261
012933012,Bucao West,Rural,394
012933013,Cabaroan,Rural,761
012933014,Cabugbugan,Rural,878
012933015,Cabulanglangan,Rural,509
012933016,Dacutan,Rural,525
012933017,Dardarat,Rural,1625
012933018,Del Pilar (Pob.),Rural,1287
012933019,Farola,Rural,1169
012933020,Gabur,Rural,569
012933021,Garitan,Rural,960
012933022,Jardin,Rural,374
012933023,Lacong,Rural,942
012933024,Lantag,Rural,362
012933025,Las-ud,Rural,1042
012933026,Libtong,Urban,2147
012933027,Lubnac,Rural,935
012933028,Magsaysay (Pob.),Urban,651
012933029,Malacañang,Rural,366
012933030,Pacac,Rural,800
012933031,Pallogan,Rural,841
012933032,Pudoc East,Rural,1679
012933033,Pudoc West,Rural,1413
012933034,Pula,Rural,476
012933035,Quirino (Pob.),Rural,727
012933036,Ranget,Rural,1134
012933038,Rizal (Pob.),Urban,762
012933039,Salvacion,Rural,464
012933040,San Miguel,Rural,388
012933041,Sawat,Rural,835
012933044,Tallaoen,Rural,952
012933045,Tampugo,Rural,1187
012933046,Tarangotong,Rural,212
