id,name,urban_rural,population
012916001,Atabay,Rural,312
012916002,Calangcuasan,Rural,956
012916003,Balidbid,Rural,1161
012916004,Baluarte,Rural,632
012916005,Baybayading,Rural,230
012916006,Boguibog,Rural,771
012916007,Bulala-Leguey,Rural,286
012916008,Kaliwakiw,Rural,378
012916010,Culiong,Rural,304
012916011,Dinaratan,Rural,721
012916012,Kinmarin,Rural,366
012916013,Lucbuban,Rural,533
012916014,Madarang,Rural,272
012916015,Maligcong,Rural,279
012916016,Pias,Rural,483
012916017,Poblacion Norte,Urban,898
012916018,Poblacion Sur,Urban,608
012916019,San Gaspar,Rural,379
012916020,San Tiburcio,Rural,541
012916021,Sorioan,Rural,656
012916022,Ubbog,Rural,169
