id,name,urban_rural,population
012909001,Abaya,Rural,313
012909002,Baracbac,Rural,260
012909003,Bidbiday,Rural,765
012909004,Bitong,Rural,214
012909005,Borobor,Rural,278
012909006,Calimugtong,Rural,458
012909007,Calongbuyan,Rural,563
012909008,Calumbaya,Rural,234
012909009,Daldagan,Rural,390
012909010,Kilang,Rural,254
012909011,Legaspi,Rural,296
012909012,Mabayag,Rural,375
012909013,Matanubong,Rural,179
012909014,Mckinley,Rural,539
012909015,Nagsingcaoan,Rural,284
012909016,Oaig-Daya,Rural,311
012909017,Pagangpang,Rural,460
012909018,Patac,Rural,1333
012909019,Poblacion,Rural,502
012909020,Rubio,Rural,619
012909021,Sabangan-Bato,Rural,502
012909022,Sacaang,Rural,376
012909023,San Vicente,Rural,239
012909024,Sapang,Rural,267
