id,name,urban_rural,population
012914001,Abuor,Rural,1049
012914002,Ambulogan,Rural,1352
012914004,Aquib,Rural,889
012914005,Banglayan,Rural,1091
012914006,Bulanos,Rural,940
012914007,Cadacad,Rural,717
012914008,Cagayungan,Rural,1201
012914009,Camarao,Rural,1244
012914010,Casilagan,Rural,627
012914011,Codoog,Rural,875
012914012,Dasay,Rural,1195
012914013,Dinalaoan,Rural,1077
012914014,Estancia,Rural,229
012914015,Lanipao,Rural,669
012914016,Lungog,Rural,1948
012914017,Margaay,Rural,2120
012914018,Marozo,Rural,1299
012914019,Naguneg,Rural,1887
012914020,Orence,Rural,1810
012914021,Pantoc,Rural,1073
012914022,Paratong,Urban,1594
012914023,Parparia,Rural,1221
012914024,Quinarayan,Rural,2616
012914025,Rivadavia,Rural,609
012914026,San Antonio,Rural,1855
012914027,San Jose (Pob.),Urban,1459
012914028,San Pablo,Rural,1171
012914029,San Pedro,Rural,1956
012914030,Santa Lucia (Pob.),Urban,1616
012914031,Sarmingan,Rural,663
012914032,Sucoc,Rural,1474
012914033,Sulvec,Rural,1800
012914034,Turod,Rural,687
012914035,Bantay Abot,Rural,790
