id,name,urban_rural,population
012925001,Alincaoeg,Rural,537
012925002,Angkileng,Rural,777
012925003,Arangin,Rural,349
012925004,Ayusan (Pob.),Urban,1132
012925005,Banbanaba,Rural,527
012925006,Bao-as,Rural,658
012925007,Barangobong (Pob.),Rural,1054
012925008,Buliclic,Rural,395
012925009,Burgos (Pob.),Urban,487
012925010,Cabaritan,Rural,460
012925011,Catayagan,Rural,763
012925012,Conconig East,Rural,1301
012925013,Conconig West,Rural,864
012925014,Damacuag,Rural,821
012925015,Lubong,Rural,351
012925016,Luba,Rural,830
012925017,Nagrebcan,Rural,731
012925018,Nagtablaan,Rural,423
012925019,Namatican,Rural,703
012925020,Nangalisan,Rural,979
012925021,Palali Norte,Rural,991
012925022,Palali Sur,Rural,909
012925023,Paoc Norte,Rural,783
012925024,Paoc Sur,Rural,331
012925025,Paratong,Rural,704
012925026,Pila East,Rural,665
012925027,Pila West,Rural,539
012925028,Quinabalayangan,Rural,262
012925029,Ronda,Rural,724
012925030,Sabuanan,Rural,1373
012925031,San Juan,Urban,811
012925032,San Pedro,Rural,446
012925033,Sapang,Rural,467
012925034,Suagayan,Rural,434
012925035,Vical,Rural,796
012925036,Bani,Rural,604
