id,name,urban_rural,population
012934001,Ayusan Norte,Urban,2966
012934002,Ayusan Sur,Urban,930
012934003,Barangay I (Pob.),Urban,570
012934004,Barangay II (Pob.),Urban,616
012934005,Barangay III (Pob.),Urban,1427
012934006,Barangay IV (Pob.),Urban,2239
012934007,Barangay V (Pob.),Urban,787
012934008,Barangay VI (Pob.),Urban,1294
012934009,Barraca,Urban,289
012934010,Beddeng Laud,Urban,934
012934011,Beddeng Daya,Urban,566
012934012,Bongtolan,Urban,676
012934013,Bulala,Urban,2000
012934014,Cabalangegan,Urban,586
012934015,Cabaroan Daya,Urban,958
012934016,Cabaroan Laud,Urban,475
012934017,Camangaan,Urban,862
012934018,Capangpangan,Urban,1637
012934020,Mindoro,Urban,1571
012934021,Nagsangalan,Urban,1661
012934022,Pantay Daya,Urban,2323
012934023,Pantay Fatima,Urban,2513
012934024,Pantay Laud,Urban,717
012934025,Paoa,Urban,823
012934026,Paratong,Urban,1267
012934027,Pong-ol,Urban,494
012934028,Purok-a-bassit,Urban,559
012934029,Purok-a-dackel,Urban,850
012934030,Raois,Urban,1459
012934031,Rugsuanan,Urban,709
012934032,Salindeg,Urban,1273
012934033,San Jose,Urban,790
012934034,San Julian Norte,Urban,2305
012934035,San Julian Sur,Urban,1080
012934036,San Pedro,Urban,1227
012934037,Tamag,Urban,2846
012934038,Barangay VII,Urban,1409
012934039,Barangay VIII,Urban,1557
012934040,Barangay IX,Urban,2502
