id,name,urban_rural,population
012906001,Allangigan Primero,Rural,1114
012906002,Allangigan Segundo,Rural,1054
012906003,Amguid,Rural,703
012906004,Ayudante,Rural,1060
012906005,Bagani Camposanto,Rural,1962
012906006,Bagani Gabor,Rural,639
012906007,Bagani Tocgo,Rural,527
012906008,Bagani Ubbog,Rural,1391
012906009,Bagar,Rural,1311
012906010,Balingaoan,Rural,1545
012906015,Bugnay,Rural,856
012906016,Calaoaan,Rural,2363
012906017,Calongbuyan,Rural,2603
012906018,Caterman,Rural,2423
012906019,Cubcubboot,Rural,472
012906020,Darapidap,Rural,3049
012906022,Langlangca Primero,Rural,649
012906023,Langlangca Segundo,Rural,1164
012906024,Oaig-Daya,Rural,1771
012906025,Palacapac,Rural,761
012906026,Paras,Rural,1193
012906027,Parioc Primero,Rural,1182
012906028,Parioc Segundo,Rural,1557
012906029,Patpata Primero,Rural,1008
012906030,Patpata Segundo,Rural,1597
012906031,Paypayad,Rural,2233
012906032,Salvador Primero,Rural,902
012906033,Salvador Segundo,Rural,728
012906034,San Agustin,Rural,1482
012906035,San Andres,Rural,665
012906036,San Antonio (Pob.),Urban,1071
012906037,San Isidro (Pob.),Urban,2024
012906038,San Jose (Pob.),Urban,1899
012906039,San Juan (Pob.),Urban,903
012906040,San Nicolas,Rural,2412
012906041,San Pedro,Rural,1317
012906042,Santo Tomas,Rural,814
012906043,Tablac,Rural,2954
012906044,Talogtog,Rural,1834
012906045,Tamurong Primero,Rural,1401
012906046,Tamurong Segundo,Rural,835
012906048,Villarica,Rural,456
