id,name,urban_rural,population
012912001,Alangan,Rural,632
012912002,Bacar,Rural,545
012912006,Barbarit,Rural,844
012912007,Bungro,Rural,1367
012912008,Cabaroan,Rural,566
012912010,Cadanglaan,Rural,182
012912011,Caraisan,Rural,691
012912014,Dacutan,Rural,682
012912015,Labut,Rural,719
012912017,Maas-asin,Rural,731
012912018,Macatcatud,Rural,840
012912019,Namalpalan,Rural,930
012912020,Manzante,Rural,1743
012912022,Maratudo,Rural,1177
012912023,Miramar,Rural,1372
012912025,Napo,Rural,843
012912026,Pagsanaan Norte,Rural,546
012912027,Pagsanaan Sur,Rural,594
012912028,Panay Norte,Rural,1181
012912029,Panay Sur,Rural,640
012912030,Patong,Rural,1480
012912031,Puro,Rural,4193
012912032,San Basilio (Pob.),Urban,489
012912033,San Clemente (Pob.),Rural,1029
012912034,San Julian (Pob.),Urban,552
012912035,San Lucas (Pob.),Urban,685
012912036,San Ramon (Pob.),Rural,913
012912037,San Vicente (Pob.),Rural,771
012912038,Santa Monica,Urban,650
012912039,Sarsaracat,Rural,715
