id,name,urban_rural,population
012904001,Ambugat,Rural,379
012904002,Balugang,Rural,468
012904003,Bangbangar,Rural,292
012904005,Bessang,Rural,392
012904006,Cabcaburao,Rural,481
012904007,Cadacad,Rural,356
012904008,Callitong,Rural,547
012904009,Dayanki,Rural,616
012904010,Lesseb,Rural,149
012904011,Lubing,Rural,432
012904012,Lucaban,Rural,488
012904013,Luna,Urban,1096
012904014,Macaoayan,Rural,465
012904015,Mambug,Rural,559
012904016,Manaboc,Rural,560
012904017,Mapanit,Rural,249
012904018,Poblacion Sur (Masingit),Rural,165
012904019,Nagpanaoan,Rural,371
012904020,Dirdirig (Dirdirig-Paday),Rural,879
012904022,Paduros,Rural,686
012904023,Patac,Rural,234
012904024,Poblacion Norte (Bato),Urban,322
012904026,Sabangan Pinggan,Rural,336
012904027,Subadi Norte,Rural,405
012904028,Subadi Sur,Rural,159
012904029,Taliao,Rural,593
