id,name,urban_rural,population
097338001,Balabawan,Rural, 1158 
097338002,Balong-balong,Rural, 1299 
097338003,Colojo,Rural, 496 
097338004,Liasan,Rural, 950 
097338005,Liguac,Rural, 805 
097338006,Limbayan,Rural, 1045 
097338007,Lower Paniki-an,Rural, 1116 
097338008,Matin-ao,Rural, 689 
097338009,Panubigan,Rural, 3287 
097338010,Poblacion (Pitogo),Urban, 7257 
097338011,Punta Flecha,Rural, 2159 
097338012,Sugbay Dos,Rural, 1985 
097338013,Tongao,Rural, 999 
097338014,Upper Paniki-an,Rural, 1503 
097338015,San Isidro,Rural, 754 
