id,name,urban_rural,population
097302001,Acad,Rural, 907 
097302002,Alang-alang,Rural, 477 
097302003,Alegria,Rural, 314 
097302004,Anonang,Rural, 1769 
097302005,Bagong Mandaue,Rural, 343 
097302007,Bagong Maslog,Rural, 558 
097302008,Bagong Oslob,Rural, 640 
097302009,Bagong Pitogo,Rural, 412 
097302010,Baki,Rural, 408 
097302011,Balas,Rural, 1733 
097302012,Balide,Rural, 1149 
097302013,Balintawak,Rural, 1431 
097302014,Bayabas,Rural, 1299 
097302015,Bemposa,Rural, 547 
097302016,Cabilinan,Rural, 903 
097302017,Campo Uno,Rural, 1262 
097302018,Ceboneg,Rural, 480 
097302019,Commonwealth,Rural, 947 
097302021,Gubaan,Rural, 1874 
097302022,Inasagan,Rural, 823 
097302023,Inroad,Rural, 474 
097302024,Kahayagan East (Katipunan),Rural, 1007 
097302025,Kahayagan West,Rural, 726 
097302027,Kauswagan,Rural, 561 
097302028,La Victoria,Rural, 897 
097302029,Lantungan,Rural, 1594 
097302031,Libertad,Rural, 1839 
097302032,Lintugop,Rural, 2431 
097302033,Lubid,Rural, 527 
097302034,Maguikay,Rural, 674 
097302035,Mahayahay,Rural, 853 
097302037,Monte Alegre,Rural, 1085 
097302038,Montela,Rural, 779 
097302040,Napo,Rural, 272 
097302041,Panaghiusa,Rural, 361 
097302042,Poblacion,Urban, 6813 
097302043,Resthouse,Rural, 543 
097302044,Romarate,Rural, 1445 
097302045,San Jose,Urban, 3067 
097302046,San Juan,Rural, 560 
097302047,Sapa Loboc,Rural, 1425 
097302048,Tagulalo,Rural, 968 
097302050,La Paz (Tinibtiban),Rural, 684 
097302052,Waterfall,Rural, 573 
