id,name,urban_rural,population
097330001,Alindahaw,Rural, 1854 
097330002,Baclay,Rural, 1415 
097330005,Balimbingan,Rural, 320 
097330006,Buenasuerte,Rural, 1114 
097330007,Camanga,Rural, 1805 
097330008,Curvada,Rural, 1588 
097330009,Laperian,Rural, 1501 
097330010,Libertad,Rural, 741 
097330011,Lower Bayao,Rural, 789 
097330012,Luy-a,Rural, 701 
097330013,Manilan,Rural, 689 
097330014,Manlayag,Rural, 904 
097330015,Militar,Rural, 1578 
097330016,Navalan,Rural, 2088 
097330019,Panduma Senior,Urban, 2799 
097330020,Sambulawan,Rural, 1115 
097330021,San Antonio,Rural, 427 
097330022,San Carlos (Pob.),Urban, 2745 
097330023,Santo Niño (Pob.),Rural, 7789 
097330024,Santo Rosario,Rural, 378 
097330025,Sugod,Rural, 1099 
097330026,Tabuan,Rural, 1589 
097330027,Tagulo,Rural, 907 
097330028,Tinotungan,Rural, 1027 
097330029,Upper Bayao,Rural, 921 
