id,name,urban_rural,population
097312001,Bagalupa,Rural, 930 
097312003,Balimbingan (West Luya),Rural, 1587 
097312005,Binayan,Rural, 979 
097312006,Bokong,Rural, 1421 
097312007,Bulanit,Rural, 1894 
097312008,Cogonan,Rural, 1805 
097312009,Dalapang,Rural, 2180 
097312010,Dipaya,Rural, 874 
097312011,Langapod,Rural, 1606 
097312012,Lantian,Rural, 2056 
097312013,Lower Campo Islam (Pob.),Rural, 1342 
097312014,Lower Pulacan,Rural, 1578 
097312015,New Labangan,Rural, 1894 
097312016,Noboran,Rural, 1244 
097312017,Old Labangan,Rural, 1298 
097312019,San Isidro,Rural, 1504 
097312020,Santa Cruz,Rural, 1246 
097312021,Tapodoc,Urban, 1739 
097312022,Tawagan Norte,Rural, 2772 
097312023,Upper Campo Islam (Pob.),Rural, 1096 
097312024,Upper Pulacan,Rural, 4284 
097312026,Combo,Rural, 720 
097312027,Dimasangca,Rural, 775 
097312028,Lower Sang-an,Rural, 954 
097312029,Upper Sang-an,Rural, 1390 
