id,name,urban_rural,population
097328001,Alang-alang,Rural, 803 
097328002,Bag-ong Kauswagan,Rural, 807 
097328004,Bag-ong Tabogon,Rural, 475 
097328005,Balugo,Rural, 1279 
097328006,Fabian (Balucot),Rural, 1146 
097328007,Cabgan,Rural, 1987 
097328008,Calolot,Rural, 1534 
097328010,Dimalinao,Rural, 505 
097328012,Gabunon,Rural, 1600 
097328013,Happy Valley (Pob.),Urban, 2337 
097328015,Libato,Rural, 675 
097328016,Limamawan,Rural, 728 
097328019,Lower Liasan,Rural, 419 
097328020,Lower Lodiong (Pob.),Rural, 1719 
097328021,Lower Tiparak,Rural, 1268 
097328022,Lower Usogan,Rural, 986 
097328024,Maya-maya,Rural, 359 
097328027,New Village (Pob.),Rural, 1539 
097328029,Pelocoban,Rural, 687 
097328030,Riverside (Pob.),Urban, 1750 
097328031,Sagrada Familia,Rural, 725 
097328032,San Jose,Rural, 606 
097328034,Sumalig,Rural, 3109 
097328036,Tuluan,Rural, 1220 
097328037,Tungawan,Rural, 1801 
097328039,Upper Liason,Rural, 401 
097328040,Upper Lodiong,Rural, 416 
097328041,Upper Tiparak,Rural, 1648 
097328042,Angeles,Rural, 955 
097328043,Kapalaran,Rural, 831 
097328044,San Vicente,Rural, 568 
