id,name,urban_rural,population
097303001,Baking,Rural, 257 
097303002,Balukbahan,Rural, 1038 
097303003,Balumbunan,Rural, 680 
097303004,Bantal,Rural, 589 
097303005,Bobuan,Rural, 1522 
097303006,Camp Blessing,Rural, 405 
097303007,Canoayan,Rural, 1459 
097303008,Conacon,Rural, 527 
097303009,Dagum,Rural, 360 
097303010,Damit,Urban, 1915 
097303011,Datagan,Rural, 865 
097303012,Depase,Rural, 1326 
097303013,Deporehan,Rural, 609 
097303014,Depore,Rural, 2155 
097303015,Dimalinao,Rural, 654 
097303016,Depili,Rural, 851 
097303017,Kahayagan,Rural, 3611 
097303018,Kanipaan,Rural, 628 
097303019,Lamare,Rural, 915 
097303020,Liba,Rural, 542 
097303021,Matin-ao,Rural, 717 
097303022,Matun-og,Rural, 412 
097303023,Poblacion,Urban, 4222 
097303024,Pulang Bato,Rural, 617 
097303025,Salawagan,Rural, 1096 
097303026,Sigacad,Rural, 1041 
097303027,Supon,Rural, 526 
097303028,Pangi (San Isidro),Rural, 509 
