id,name,urban_rural,population
097332001,Arena Blanco,Rural, 10016 
097332002,Ayala,Rural, 20096 
097332004,Baliwasan,Urban, 27070 
097332005,Baluno,Rural, 2315 
097332010,Boalan,Urban, 7435 
097332011,Bolong,Rural, 5862 
097332012,Buenavista,Rural, 5837 
097332013,Bunguiao,Rural, 7368 
097332014,Busay (Sacol Island),Rural, 2931 
097332015,Cabaluay,Rural, 5802 
097332016,Cabatangan,Rural, 9944 
097332017,Cacao,Rural, 1045 
097332018,Calabasa,Rural, 2685 
097332019,Calarian,Urban, 25331 
097332020,Campo Islam,Urban, 11237 
097332021,Canelar,Urban, 11160 
097332022,Cawit,Rural, 9124 
097332023,Culianan,Urban, 8524 
097332024,Curuan,Urban, 7378 
097332025,Dita,Rural, 3831 
097332026,Divisoria,Rural, 9042 
097332027,Dulian (Upper Bunguiao),Rural, 2023 
097332028,Dulian (Upper Pasonanca),Rural, 1363 
097332030,Guisao,Rural, 2560 
097332031,Guiwan,Rural, 15323 
097332032,La Paz,Urban, 5606 
097332033,Labuan,Urban, 11470 
097332034,Lamisahan,Rural, 2995 
097332035,Landang Gua,Rural, 2980 
097332036,Landang Laum,Rural, 4803 
097332037,Lanzones,Rural, 2743 
097332038,Lapakan,Rural, 1529 
097332039,Latuan (Curuan),Rural, 2125 
097332040,Limaong,Rural, 3445 
097332041,Limpapa,Rural, 5160 
097332042,Lubigan,Rural, 1149 
097332043,Lumayang,Rural, 1377 
097332044,Lumbangan,Rural, 3308 
097332045,Lunzuran,Rural, 8221 
097332046,Maasin,Rural, 7978 
097332047,Malagutay,Rural, 5654 
097332048,Mampang,Rural, 22857 
097332049,Manalipa,Rural, 1922 
097332050,Mangusu,Rural, 4776 
097332051,Manicahan,Urban, 9129 
097332052,Mariki,Rural, 5895 
097332053,Mercedes,Urban, 12050 
097332054,Muti,Rural, 3123 
097332055,Pamucutan,Urban, 3764 
097332056,Pangapuyan,Rural, 534 
097332057,Panubigan,Rural, 982 
097332058,Pasilmanta (Sacol Island),Rural, 1480 
097332059,Pasonanca,Urban, 27231 
097332060,Patalon,Rural, 7187 
097332061,Barangay Zone I (Pob.),Rural, 3405 
097332062,Barangay Zone II (Pob.),Rural, 2865 
097332063,Barangay Zone III (Pob.),Rural, 2030 
097332064,Barangay Zone IV (Pob.),Urban, 3046 
097332065,Putik,Rural, 19653 
097332066,Quiniput,Rural, 2647 
097332067,Recodo,Urban, 18172 
097332068,Rio Hondo,Urban, 10565 
097332069,Salaan,Rural, 3310 
097332070,San Jose Cawa-cawa,Urban, 7991 
097332071,San Jose Gusu,Urban, 24542 
097332072,San Roque,Urban, 25531 
097332073,Sangali,Urban, 19230 
097332074,Santa Barbara,Rural, 7961 
097332075,Santa Catalina,Rural, 17955 
097332076,Santa Maria,Urban, 21926 
097332077,Santo Niño,Rural, 6790 
097332078,Sibulao (Caruan),Rural, 2748 
097332079,Sinubung,Rural, 2690 
097332080,Sinunoc,Urban, 16942 
097332081,Tagasilay,Rural, 2607 
097332082,Taguiti,Rural, 899 
097332083,Talabaan,Urban, 4181 
097332084,Talisayan,Urban, 7285 
097332085,Talon-talon,Urban, 30535 
097332086,Taluksangay,Rural, 8108 
097332087,Tetuan,Urban, 29082 
097332088,Tictapul,Rural, 3515 
097332089,Tigbalabag,Rural, 1491 
097332090,Tigtabon,Rural, 5071 
097332091,Tolosa,Rural, 3157 
097332092,Tugbungan,Rural, 23001 
097332093,Tulungatung,Rural, 6055 
097332094,Tumaga,Urban, 25184 
097332095,Tumalutab,Rural, 2048 
097332096,Tumitus,Rural, 2494 
097332097,Vitali,Urban, 8895 
097332098,Capisan,Rural, 1090 
097332099,Camino Nuevo,Urban, 8295 
097332100,Licomo,Rural, 5727 
097332101,Kasanyangan,Rural, 8425 
097332102,Pasobolong,Rural, 3257 
097332103,Victoria,Rural, 2326 
097332104,Zambowood,Rural, 7627 
