id,name
166701000,ALEGRIA
166702000,BACUAG
166704000,BURGOS
166706000,CLAVER
166707000,DAPA
166708000,DEL CARMEN
166710000,GENERAL LUNA
166711000,GIGAQUIT
166714000,MAINIT
166715000,MALIMONO
166716000,PILAR
166717000,PLACER
166718000,SAN BENITO
166719000,SAN FRANCISCO (ANAO-AON)
166720000,SAN ISIDRO
166721000,SANTA MONICA (SAPAO)
166722000,SISON
166723000,SOCORRO
166725000,TAGANA-AN
166727000,TUBOD
