id,name,urban_rural,population
166707001,Bagakay,Rural,494
166707002,Barangay 1 (Pob.),Rural,2290
166707003,Barangay 13 (Pob.),Rural,1795
166707004,Buenavista,Rural,422
166707005,Cabawa,Rural,449
166707006,Cambas-ac,Rural,814
166707007,Consolacion,Rural,1898
166707008,Corregidor,Rural,467
166707009,Dagohoy,Rural,268
166707010,Don Paulino,Rural,703
166707011,Jubang,Rural,487
166707012,Montserrat,Rural,489
166707013,Osmeña,Rural,1498
166707014,Barangay 10 (Pob.),Rural,512
166707015,Barangay 11 (Pob.),Rural,504
166707016,Barangay 12 (Pob.),Rural,2184
166707017,Barangay 2 (Pob.),Rural,725
166707018,Barangay 3 (Pob.),Urban,509
166707019,Barangay 4 (Pob.),Rural,454
166707020,Barangay 5 (Pob.),Rural,310
166707021,Barangay 6 (Pob.),Urban,539
166707022,Barangay 7 (Pob.),Rural,233
166707023,Barangay 8 (Pob.),Rural,222
166707024,Barangay 9 (Pob.),Urban,513
166707025,San Carlos,Rural,525
166707026,San Miguel,Rural,918
166707027,Santa Fe,Rural,694
166707028,Union,Rural,2239
166707029,Santa Felomina,Rural,337
