id,name,urban_rural,population
128004001,Amsipit,Rural,3960
128004002,Bales,Rural,676
128004003,Colon,Urban,4906
128004004,Daliao,Rural,2861
128004005,Kabatiol,Rural,2418
128004006,Kablacan,Rural,6319
128004007,Kamanga,Rural,3628
128004008,Kanalo,Rural,1774
128004009,Lumasal,Rural,4288
128004010,Lumatil,Rural,2399
128004011,Malbang,Rural,2955
128004012,Nomoh,Rural,2964
128004013,Pananag,Rural,1674
128004014,Poblacion (Maasim),Urban,7002
128004015,Seven Hills,Rural,527
128004016,Tinoto,Rural,4582
