id,name,urban_rural,population
036908001,Ambalingit,Rural,636 
036908002,Baybayaoas,Rural,419 
036908003,Bigbiga,Rural,1350 
036908004,Binbinaca,Rural,563 
036908005,Calabtangan,Rural,574 
036908006,Caocaoayan,Rural,643 
036908007,Carabaoan,Rural,820 
036908008,Cubcub,Rural,486 
036908009,Gayonggayong,Rural,414 
036908010,Gossood,Rural,767 
036908011,Labney,Rural,922 
036908012,Mamonit,Rural,2305 
036908013,Maniniog,Rural,755 
036908014,Mapandan,Rural,1406 
036908015,Nambalan,Rural,1443 
036908016,Pedro L. Quines,Rural,1794 
036908017,Pitombayog,Rural,2089 
036908018,Poblacion Norte,Urban,3367 
036908019,Poblacion Sur,Rural,3077 
036908020,Rotrottooc,Rural,1172 
036908021,San Bartolome,Rural,1576 
036908022,San Jose,Rural,1547 
036908023,Taldiapan,Rural,700 
036908024,Tangcarang,Rural,1162 
