id,name,urban_rural,population
036915001,Baldios,Rural,1881 
036915002,Botbotones,Rural,1501 
036915003,Caanamongan,Rural,1599 
036915004,Cabaruan,Rural,1121 
036915005,Cabugbugan,Rural,1253 
036915006,Caduldulaoan,Rural,679 
036915007,Calipayan,Rural,1470 
036915008,Macaguing,Rural,696 
036915009,Nambalan,Rural,2111 
036915010,Padapada,Rural,3188 
036915011,Pilpila,Rural,2144 
036915012,Pinpinas,Rural,955 
036915013,Poblacion East,Urban,3499 
036915014,Poblacion West,Urban,2968 
036915015,Pugo-Cecilio,Rural,1637 
036915016,San Francisco,Rural,2298 
036915017,San Sotero,Rural,751 
036915018,San Vicente,Rural,2383 
036915019,Santa Ines Centro,Rural,2059 
036915020,Santa Ines East,Rural,2264 
036915021,Santa Ines West,Rural,1843 
036915022,Taguiporo,Rural,518 
036915023,Timmaguab,Rural,2167 
036915024,Vargas,Rural,2802 
