id,name,urban_rural,population
036910001,Abogado,Rural,4588 
036910002,Acocolao,Rural,1675 
036910003,Aduas,Rural,1400 
036910004,Apulid,Rural,3027 
036910005,Balaoang,Rural,3368 
036910006,Barang (Borang),Rural,1222 
036910007,Brillante,Rural,562 
036910008,Burgos,Rural,1803 
036910009,Cabayaoasan,Rural,2796 
036910010,Canan,Rural,2678 
036910011,Carino,Rural,4554 
036910012,Cayanga,Rural,1664 
036910013,Colibangbang,Rural,1632 
036910014,Coral,Rural,2047 
036910015,Dapdap,Rural,1406 
036910016,Estacion,Rural,3769 
036910017,Mabilang,Rural,2337 
036910018,Manaois,Rural,1130 
036910019,Matalapitap,Rural,1742 
036910020,Nagmisaan,Rural,999 
036910021,Nancamarinan,Rural,3690 
036910022,Nipaco,Rural,1561 
036910023,Patalan,Rural,2697 
036910024,Poblacion Norte,Urban,8449 
036910025,Poblacion Sur,Urban,5270 
036910026,Rang-ayan,Rural,1924 
036910027,Salumague,Rural,3062 
036910028,Samput,Rural,4348 
036910029,San Carlos,Rural,1217 
036910030,San Isidro,Rural,1841 
036910031,San Juan de Milla,Rural,859 
036910032,Santa Ines,Rural,1660 
036910033,Sinigpit,Rural,1855 
036910034,Tablang,Rural,2449 
036910035,Ventenilla,Rural,2449 
