id,name,urban_rural,population
036914001,Colubot,Rural,1019 
036914002,Lanat,Rural,2151 
036914003,Legaspi,Rural,2062 
036914004,Mangandingay,Rural,1188 
036914005,Matarannoc,Rural,976 
036914006,Pacpaco,Rural,1059 
036914007,Poblacion,Urban,1377 
036914008,Salcedo,Rural,2347 
036914009,San Agustin,Rural,1795 
036914010,San Felipe,Rural,2649 
036914011,San Jacinto,Rural,1047 
036914012,San Miguel,Rural,2101 
036914013,San Narciso,Rural,1433 
036914014,San Vicente,Rural,1538 
036914015,Santa Maria,Rural,1547 
