id,name,urban_rural,population
036902001,Anupul,Urban,17356 
036902002,Banaba,Rural,536 
036902003,Bangcu,Rural,194 
036902004,Culubasa,Rural,356 
036902005,Dela Cruz,Rural,1867 
036902006,La Paz,Rural,1060 
036902007,Lourdes,Rural,4575 
036902008,Malonzo,Rural,71 
036902009,Virgen de los Remedios (Pacalcal),Rural,1906 
036902010,San Nicolas (Pob.),Urban,18937 
036902011,San Pedro,Rural,130 
036902012,San Rafael,Rural,1483 
036902013,San Roque,Urban,10043 
036902014,San Vicente,Rural,1993 
036902015,Santo Niño,Rural,1906 
