id,name,urban_rural,population
104206001,Bagong Nayon,Rural,865
104206002,Capule,Rural,298
104206003,New Casul,Rural,337
104206004,Guiban,Rural,259
104206005,Laya-an,Rural,257
104206006,Lingatongan,Rural,242
104206007,Maligubaan,Rural,609
104206008,Mantukoy,Rural,335
104206009,Marugang,Rural,253
104206011,Poblacion,Urban,585
104206012,Pogan,Rural,855
104206013,Small Potongan,Rural,381
104206014,Soso-on,Rural,331
104206015,Upper Dapitan,Rural,348
104206016,Upper Dioyo,Rural,408
104206017,Upper Potongan,Rural,168
104206018,Upper Salimpono,Rural,386
104206019,Virayan,Rural,493
