id,name,urban_rural,population
104216001,Balon,Rural,894
104216002,Barra,Rural,1290
104216003,Basirang,Rural,1181
104216004,Bongabong,Rural,404
104216005,Buenavista,Rural,495
104216006,Cabol-anonan,Rural,1685
104216007,Cahayag,Rural,487
104216008,Camating,Rural,347
104216009,Canibungan Proper,Rural,555
104216010,Casilak San Agustin,Rural,596
104216011,Centro Hulpa (Pob.),Urban,685
104216012,Centro Napu (Pob.),Urban,1617
104216013,Centro Upper (Pob.),Rural,784
104216014,Calambutan Bajo,Rural,779
104216015,Calambutan Settlement,Rural,645
104216016,Duanguican,Rural,801
104216017,Gala,Rural,525
104216018,Gumbil,Rural,861
104216021,Locso-on,Rural,903
104216022,Maikay,Rural,480
104216023,Maribojoc,Rural,463
104216024,Mitugas,Rural,533
104216025,Nailon,Rural,1200
104216026,Namut,Rural,1428
104216027,Napurog,Rural,960
104216028,Pan-ay Diot,Rural,892
104216029,San Nicolas,Rural,644
104216032,Sebac,Rural,1443
104216034,Silongon,Rural,727
104216035,Sinuza,Rural,661
104216036,Taguima,Rural,1098
104216038,Tigdok,Rural,721
104216039,Yahong,Rural,587
